nquest,stock_participation,mutual_fund_or_etf,direct_listed_stock,income,log_income,education,age,age_centered,age_centered_squared,region,household_size,female_head,weight
1004572,0,0,0,36018.074,10.491776,Upper secondary,65,10,100,Centre,2,0,0.8289742
1004576,1,1,1,64174.73,11.069365,Upper secondary,54,-1,1,Centre,3,0,2.166101
1004579,0,0,0,39425.402,10.582166,Lower secondary,61,6,36,Centre,3,0,2.1517792
1004586,0,0,0,7014.0522,8.855671,Upper secondary,45,-10,100,Centre,3,1,2.2310195
1004591,0,0,0,28914.76,10.272107,Lower secondary,42,-13,-87,Centre,4,0,0.8624694
1004595,0,0,0,48637.84,10.792157,Upper secondary,41,-14,-60,Centre,4,0,0.6872826
1004600,0,0,0,41986.95,10.645114,Upper secondary,35,-20,-112,Centre,4,0,0.31955495
1004602,0,0,0,15002.666,9.615983,Lower secondary,59,4,16,Centre,3,0,0.23490547
1004610,0,0,0,21652.979,9.982899,Upper secondary,56,1,1,Centre,2,1,2.218317
1004614,0,0,0,46250.875,10.741836,University,41,-14,-60,Centre,1,0,3.1223764
1004620,1,1,0,25727.822,10.155329,Primary or less,84,29,73,Centre,1,1,0.62193286
1004622,0,0,0,58578.44,10.978122,Upper secondary,68,13,-87,Centre,2,0,0.1172517
1004629,1,1,0,86724.914,11.370497,Upper secondary,47,-8,64,Centre,3,0,1.2154089
1004645,1,0,1,26729.969,10.193541,University,57,2,4,Centre,1,0,0.3521702
1004657,0,0,0,43008.156,10.669145,Primary or less,78,23,17,Centre,2,0,0.2049663
1004658,0,0,0,113594.336,11.6403885,Upper secondary,59,4,16,Centre,3,0,0.14109845
1004664,0,0,0,59325.895,10.990801,Upper secondary,53,-2,4,Centre,5,0,0.8869548
1004675,0,0,0,16604.477,9.717427,Primary or less,68,13,-87,Centre,1,0,0.3020826
1004682,0,0,0,56000.0,10.933107,Upper secondary,64,9,81,Centre,3,1,0.78505135
1004684,0,0,0,42400.0,10.654903,Upper secondary,58,3,9,Centre,1,1,0.20466772
1004685,0,0,0,49965.324,10.819084,University,54,-1,1,Centre,4,1,0.2629307
1004708,0,0,0,49603.137,10.81181,Upper secondary,37,-18,68,Centre,4,0,0.742473
1004713,0,0,0,47126.69,10.760595,University,33,-22,-28,Centre,2,1,0.3276881
1004720,0,0,0,29812.543,10.302685,Upper secondary,52,-3,9,Centre,2,1,2.6087291
1004722,0,0,0,73777.88,11.208815,University,37,-18,68,Centre,4,1,2.5849972
1004734,0,0,0,127633.71,11.75692,Upper secondary,39,-16,0,Centre,2,0,0.37915826
1004740,0,0,0,41543.37,10.634493,Upper secondary,75,20,-112,Centre,2,0,0.3890925
1004752,0,0,0,48034.832,10.779682,Upper secondary,60,5,25,Centre,2,0,0.5344765
1004758,0,0,0,24117.234,10.090682,Upper secondary,59,4,16,Centre,3,0,0.2559878
1004773,0,0,0,8612.94,9.061021,Upper secondary,73,18,68,Centre,1,1,2.3380487
1004781,0,0,0,82194.2,11.31684,Upper secondary,71,16,0,Centre,4,0,1.6216712
1004813,1,1,0,21229.35,9.96314,Primary or less,79,24,64,Centre,1,1,0.31453398
1004847,0,0,0,19278.584,9.86675,Lower secondary,66,11,121,Centre,1,0,0.29752555
1004853,0,0,0,33136.36,10.408386,Upper secondary,83,28,16,Centre,2,0,1.2204826
1004861,0,0,0,16609.408,9.717725,Lower secondary,57,2,4,Centre,3,0,1.6164933
1004865,0,0,0,28345.088,10.252209,Lower secondary,81,26,-92,Centre,2,0,1.3979291
1004870,0,0,0,27931.36,10.237505,Primary or less,83,28,16,Centre,2,0,0.99172705
1004880,0,0,0,48422.336,10.787717,Lower secondary,60,5,25,Centre,3,0,1.2416277
1004889,0,0,0,37825.086,10.540728,Upper secondary,36,-19,105,Centre,4,0,2.26188
1004948,0,0,0,56025.68,10.933565,University,73,18,68,Centre,2,0,0.44102797
1004959,0,0,0,47353.91,10.765405,University,82,27,-39,Centre,2,1,0.5382733
1004964,0,0,0,31414.89,10.355038,Upper secondary,72,17,33,Centre,2,0,0.1872963
1004966,0,0,0,68641.43,11.136652,Upper secondary,71,16,0,Centre,3,0,0.98762995
1004968,0,0,0,42423.77,10.655464,Lower secondary,70,15,-31,Centre,2,0,0.66577286
1004972,0,0,0,25462.719,10.144971,Primary or less,82,27,-39,Centre,1,1,0.9029768
1004992,1,1,0,86160.42,11.363966,Lower secondary,63,8,64,Centre,4,1,1.42696
1004997,0,0,0,63935.44,11.065629,Upper secondary,57,2,4,Centre,2,1,0.70960325
1004999,0,0,0,62017.668,11.035174,University,74,19,105,Centre,1,1,0.16159022
1005016,1,1,0,17123.078,9.748182,Upper secondary,60,5,25,Centre,1,1,0.87687576
1005030,0,0,0,54997.08,10.915035,Upper secondary,62,7,49,Centre,2,0,0.28133193
1005031,1,1,1,56285.1,10.938185,University,45,-10,100,Centre,3,0,0.53191704
1005069,0,0,0,58252.117,10.972536,Upper secondary,56,1,1,Centre,5,1,0.26153404
1005074,0,0,0,32877.242,10.400536,Upper secondary,59,4,16,Centre,1,1,0.76501256
1005079,0,0,0,28779.57,10.267421,Upper secondary,68,13,-87,Centre,2,0,0.58208966
1005087,0,0,0,38484.613,10.558014,Upper secondary,54,-1,1,Centre,2,0,0.7857833
1005090,0,0,0,37522.74,10.532702,Lower secondary,54,-1,1,Centre,3,0,1.1063167
1005109,1,1,0,50420.92,10.828161,Upper secondary,50,-5,25,Centre,3,0,4.7763157
1005115,0,0,0,10740.0,9.281731,Upper secondary,69,14,-60,Centre,1,0,2.757733
1005119,0,0,0,20084.68,9.907713,University,66,11,121,Centre,2,0,1.8503296
1005123,0,0,0,13311.976,9.496419,Primary or less,67,12,-112,Centre,1,1,2.8884234
1005131,1,1,0,55639.832,10.926655,Upper secondary,44,-11,121,Centre,4,0,5.058332
1005153,0,0,0,50037.69,10.820532,University,50,-5,25,Centre,4,0,2.0700185
1005168,0,0,0,22984.229,10.042563,Upper secondary,51,-4,16,Centre,4,0,0.8952211
1005175,0,0,0,37206.273,10.524233,Upper secondary,67,12,-112,Centre,2,1,0.66937727
1005182,0,0,0,38956.984,10.570213,Upper secondary,74,19,105,Centre,2,1,0.79433376
1005188,0,0,0,22865.68,10.037393,Upper secondary,75,20,-112,Centre,2,0,0.7742117
1005193,0,0,0,19206.271,9.862992,Upper secondary,83,28,16,Centre,2,0,0.23815063
1005212,1,1,0,68511.29,11.134754,Upper secondary,60,5,25,Centre,2,0,0.24711213
1005223,0,0,0,36188.156,10.496488,Upper secondary,43,-12,-112,Centre,1,0,1.0910611
1005256,0,0,0,23003.168,10.043387,Lower secondary,47,-8,64,Centre,1,0,1.8163267
1005285,0,0,0,152162.83,11.932707,Upper secondary,52,-3,9,Centre,4,0,0.8166814
1005290,0,0,0,130253.3,11.777236,Upper secondary,78,23,17,Centre,3,0,0.18794096
1005292,0,0,0,75400.73,11.230572,University,51,-4,16,Centre,3,1,0.83386344
1005315,0,0,0,43220.938,10.67408,Upper secondary,67,12,-112,Centre,2,0,1.5326664
1005325,0,0,0,52424.29,10.8671255,University,73,18,68,Centre,2,0,0.51774985
1005327,0,0,0,30237.63,10.316842,Upper secondary,79,24,64,Centre,2,0,0.8408861
1005349,0,0,0,34160.0,10.43881,Primary or less,54,-1,1,Centre,6,0,1.7016431
1005369,0,0,0,21409.588,9.971594,University,69,14,-60,Centre,2,0,0.42353758
1005376,0,0,0,7202.094,8.882127,Upper secondary,74,19,105,Centre,1,1,3.1979642
1005384,0,0,0,70948.34,11.169707,Upper secondary,57,2,4,Centre,4,0,0.7100429
1005408,0,0,0,35110.242,10.4662485,Lower secondary,37,-18,68,Centre,4,1,5.6928363
1005414,1,1,1,110212.71,11.6101675,University,72,17,33,Centre,1,0,0.38961974
1005504,0,0,0,29115.68,10.279032,Upper secondary,78,23,17,Centre,2,0,0.8306395
1005506,0,0,0,43062.72,10.670413,University,75,20,-112,Centre,2,0,0.12833099
1005517,0,0,0,80278.4,11.293256,Upper secondary,68,13,-87,Centre,2,1,0.15472212
1005530,0,0,0,38504.703,10.558536,Upper secondary,43,-12,-112,Centre,3,1,1.9018612
1005532,0,0,0,30500.0,10.325482,Upper secondary,79,24,64,Centre,2,1,0.8019624
1005537,0,0,0,41900.0,10.643041,Upper secondary,30,-25,113,Centre,3,0,2.3187103
1005545,0,0,0,30402.508,10.32228,Upper secondary,57,2,4,Centre,4,0,0.8560847
1005555,0,0,0,55015.68,10.915374,Upper secondary,39,-16,0,Centre,3,0,1.8645362
1005671,0,0,0,38400.957,10.555838,University,24,-31,-63,Centre,2,1,1.5234759
1005682,0,0,0,36506.273,10.5052395,Upper secondary,51,-4,16,Centre,2,1,0.51862824
1005688,0,0,0,61692.566,11.029919,Upper secondary,53,-2,4,Centre,3,0,1.8512135
1005770,0,0,0,31969.979,10.372553,Upper secondary,45,-10,100,Centre,4,1,1.193757
1005781,0,0,0,88797.04,11.394109,Upper secondary,73,18,68,Centre,4,0,1.0880685
1005803,0,0,0,17052.822,9.744071,Primary or less,76,21,-71,Centre,1,1,1.1153821
1005808,0,0,0,11000.0,9.305651,Lower secondary,49,-6,36,Centre,3,0,3.2056296
1005817,0,0,0,38453.832,10.557214,Upper secondary,67,12,-112,Centre,1,1,1.225115
1005850,0,0,0,79393.62,11.282173,University,72,17,33,Centre,4,0,0.20312573
1005859,0,0,0,11530.0,9.352708,Upper secondary,40,-15,-31,Centre,3,1,2.7956748
1005897,1,0,1,238227.81,12.380982,Upper secondary,74,19,105,Centre,4,0,0.37360752
1005929,0,0,0,116755.35,11.667836,University,57,2,4,Centre,5,1,0.18697976
1005965,0,0,0,33821.953,10.428865,Upper secondary,47,-8,64,Centre,2,1,3.201635
1005974,1,1,1,252710.62,12.440001,University,67,12,-112,Centre,2,0,0.013912217
1005987,0,0,0,48400.0,10.787255,Upper secondary,50,-5,25,Centre,3,1,2.409178
1006003,1,1,0,111909.79,11.625448,University,57,2,4,Centre,5,0,1.4259824
1006027,0,0,0,36000.0,10.491274,University,57,2,4,Centre,2,1,1.6273446
1006030,0,0,0,20980.0,9.951324,Primary or less,80,25,113,Centre,1,0,0.8393168
1006037,0,0,0,80362.3,11.2943,University,65,10,100,Centre,3,0,0.17737488
1006110,0,0,0,39309.793,10.579229,University,44,-11,121,Centre,2,1,0.79715174
1006111,0,0,0,38531.36,10.559228,Upper secondary,61,6,36,Centre,2,1,1.2884305
1006116,0,0,0,77689.43,11.260474,Upper secondary,75,20,-112,Centre,2,1,0.143749
1006144,0,0,0,53400.0,10.885566,Upper secondary,70,15,-31,Centre,2,1,0.14034925
1006173,0,0,0,55702.92,10.927788,University,87,32,0,Centre,2,0,0.9747324
1006177,1,0,1,28982.82,10.274459,Upper secondary,51,-4,16,Centre,1,0,1.9424484
1006184,0,0,0,30935.56,10.339662,Upper secondary,32,-23,17,Centre,1,0,0.87902874
1006197,0,0,0,20405.38,9.923553,University,53,-2,4,Centre,1,0,2.0115361
1006209,0,0,0,29958.768,10.307577,Upper secondary,37,-18,68,Centre,1,0,1.0166739
1006274,0,0,0,102206.13,11.534747,University,83,28,16,Centre,2,0,0.07140942
1006319,0,0,0,21941.8,9.996149,Lower secondary,47,-8,64,Centre,3,0,1.6762571
1006325,0,0,0,135903.67,11.819701,Upper secondary,77,22,-28,Centre,2,0,0.09752576
1006360,0,0,0,56388.95,10.940028,Upper secondary,68,13,-87,Centre,2,1,1.1577601
1006374,0,0,0,26857.229,10.19829,University,40,-15,-31,Centre,1,0,1.7575945
1006383,0,0,0,19806.271,9.893754,Lower secondary,57,2,4,Centre,2,0,0.9998145
1006385,0,0,0,32523.777,10.389727,University,42,-13,-87,Centre,1,1,3.5494134
1006395,0,0,0,33000.0,10.404263,University,78,23,17,Centre,2,0,0.8022092
1006403,0,0,0,15440.313,9.644737,Upper secondary,38,-17,33,Centre,4,0,2.1879478
1006411,0,0,0,37507.676,10.532301,Lower secondary,43,-12,-112,Centre,4,1,1.7272426
1006435,1,0,0,176380.02,12.080396,University,67,12,-112,Centre,2,0,0.304765
1006438,1,1,0,48885.633,10.797239,University,69,14,-60,Centre,1,1,1.0743954
1006449,1,1,0,50511.754,10.829962,University,69,14,-60,Centre,2,1,0.6612218
1006458,0,0,0,46546.504,10.748207,Lower secondary,60,5,25,Centre,4,0,1.4206481
1006573,0,0,0,43238.36,10.674483,Upper secondary,64,9,81,Centre,2,1,1.3215628
1006611,1,0,1,57908.836,10.966625,University,51,-4,16,Centre,4,0,2.281722
1006639,0,0,0,128381.68,11.762763,University,59,4,16,Centre,6,0,1.0793105
1006664,0,0,0,79614.13,11.284947,Upper secondary,73,18,68,Centre,2,0,0.9204872
1006666,0,0,0,41867.633,10.642268,Lower secondary,59,4,16,Centre,1,0,1.5204211
1006674,0,0,0,24400.854,10.102373,Lower secondary,59,4,16,Centre,3,0,1.2985085
1006683,1,0,1,96637.24,11.47872,Upper secondary,66,11,121,Centre,4,0,0.71756977
1006745,0,0,0,120235.195,11.697206,University,84,29,73,Centre,2,0,0.047744956
1006773,0,0,0,20306.898,9.918716,University,58,3,9,Centre,4,1,0.33626604
1006820,0,0,0,14000.0,9.546813,Primary or less,44,-11,121,Centre,1,0,4.6893816
1006839,0,0,0,23956.348,10.083988,Upper secondary,53,-2,4,Centre,2,1,2.471352
1006873,0,0,0,12960.0,9.469623,Upper secondary,52,-3,9,Centre,4,1,1.8226327
1006948,0,0,0,62760.42,11.04708,Upper secondary,67,12,-112,Centre,2,0,0.41780087
1006949,0,0,0,14160.0,9.558176,University,44,-11,121,Centre,3,1,2.752837
1006951,0,0,0,26418.816,10.181831,Upper secondary,76,21,-71,Centre,1,0,1.4850459
1006954,0,0,0,36604.703,10.507932,Upper secondary,35,-20,-112,Centre,1,0,4.6905575
1006962,0,0,0,23400.0,10.060492,Lower secondary,72,17,33,Centre,1,1,0.55883265
1006973,1,0,1,112065.29,11.626837,Upper secondary,73,18,68,Centre,2,0,0.28504288
1007010,0,0,0,29033.385,10.276201,Lower secondary,77,22,-28,Centre,2,1,0.9263373
1007037,0,0,0,43562.32,10.681948,Upper secondary,35,-20,-112,Centre,3,0,2.334216
1007059,0,0,0,23050.0,10.045421,Lower secondary,65,10,100,Centre,2,0,0.5935627
1007077,1,1,0,63708.93,11.06208,University,32,-23,17,Centre,2,1,3.5040457
1007132,0,0,0,31825.088,10.3680105,Upper secondary,70,15,-31,Centre,1,0,1.417654
1007136,0,0,0,9608.278,9.170381,Upper secondary,56,1,1,Centre,1,1,0.9353059
1007160,0,0,0,96242.54,11.474627,University,50,-5,25,Centre,5,0,1.6709445
1007171,1,1,0,31343.502,10.352762,Upper secondary,45,-10,100,Centre,1,0,2.737898
1007178,0,0,0,20300.967,9.918424,Upper secondary,66,11,121,Centre,1,1,0.49273708
1007184,0,0,0,58914.023,10.983834,University,50,-5,25,Centre,1,0,2.0452228
1007189,0,0,0,29062.719,10.277211,Upper secondary,60,5,25,Centre,3,0,1.6485598
1007201,1,1,0,63035.844,11.051458,Upper secondary,57,2,4,Centre,2,0,1.766439
1007270,0,0,0,75101.086,11.22659,Upper secondary,42,-13,-87,Centre,4,0,1.8431337
1007285,1,0,0,700704.0,13.459841,University,54,-1,1,Centre,3,1,0.28729764
1007291,0,0,0,24000.0,10.085809,Primary or less,40,-15,-31,Centre,5,1,2.1106102
1007312,0,0,0,23915.68,10.08229,Primary or less,81,26,-92,Centre,1,1,1.5904174
1007330,0,0,0,69489.65,11.148933,University,93,38,-92,Centre,1,0,0.3176961
1007406,0,0,0,26605.326,10.188867,Upper secondary,30,-25,113,Centre,1,1,5.273305
1007436,0,0,0,500.0,6.214608,Upper secondary,61,6,36,Centre,2,0,1.388842
1007455,0,0,0,282244.03,12.550528,Upper secondary,62,7,49,Centre,2,1,0.0046770577
1007484,0,0,0,44728.0,10.708355,Lower secondary,57,2,4,Centre,3,0,1.3676647
1007505,1,1,0,73831.44,11.20954,Upper secondary,79,24,64,Centre,2,0,1.1535016
1007506,1,1,1,118550.58,11.683095,University,60,5,25,Centre,3,1,1.2477102
1007507,1,1,1,89987.61,11.407427,University,83,28,16,Centre,2,0,0.23522408
1007527,0,0,0,561127.2,13.237703,University,78,23,17,Centre,2,0,0.011206638
1007544,0,0,0,10200.0,9.230143,Upper secondary,53,-2,4,Centre,3,1,1.6747106
1007579,0,0,0,99800.875,11.510932,University,52,-3,9,Centre,4,1,1.8289069
1007600,1,0,0,155329.23,11.953302,University,76,21,-71,Centre,2,0,0.045021404
1007680,1,1,1,134774.05,11.811355,University,72,17,33,Centre,2,1,0.076573074
1007699,1,1,1,70708.38,11.16632,University,81,26,-92,Centre,2,0,0.275198
1007723,0,0,0,29700.0,10.2989025,Upper secondary,81,26,-92,Centre,1,0,1.4794482
1007899,0,0,0,74822.125,11.222869,University,78,23,17,Centre,2,0,0.27540988
1007935,0,0,0,24987.895,10.126146,Primary or less,84,29,73,Centre,1,1,1.6052731
1007940,0,0,0,33353.76,10.414926,Lower secondary,52,-3,9,Centre,3,0,2.00671
1007977,1,1,0,100243.42,11.515357,University,77,22,-28,Centre,2,0,0.42692798
1007986,0,0,0,66795.164,11.109386,University,68,13,-87,Centre,2,0,0.28779238
1007998,0,0,0,42300.0,10.652542,Primary or less,67,12,-112,Centre,3,1,1.0695068
1008011,0,0,0,31678.805,10.363403,Upper secondary,36,-19,105,Centre,4,1,2.5805085
1008047,1,1,1,51598.656,10.851251,University,46,-9,81,Centre,4,0,0.92150855
1008050,1,1,0,38867.324,10.567909,Upper secondary,61,6,36,Centre,1,0,1.613204
1008116,0,0,0,45586.766,10.727373,Upper secondary,69,14,-60,Centre,2,0,0.8644961
1008128,0,0,0,22156.447,10.005884,Upper secondary,74,19,105,Centre,1,0,1.4114448
1008156,0,0,0,62070.387,11.036024,Upper secondary,47,-8,64,Centre,3,1,0.8770355
1008201,0,0,0,18278.646,9.813489,University,51,-4,16,Centre,1,0,0.065814696
1008203,0,0,0,45292.125,10.720888,Upper secondary,58,3,9,Centre,3,0,1.5261827
1008212,0,0,0,46200.0,10.740735,Upper secondary,45,-10,100,Centre,4,1,1.6340004
1008228,0,0,0,112564.29,11.63128,Upper secondary,48,-7,49,Centre,4,0,2.176185
1008231,0,0,0,30532.584,10.32655,Upper secondary,71,16,0,Centre,1,1,1.7155536
1008271,1,1,0,239410.17,12.385934,University,56,1,1,Centre,4,0,0.49775454
1008278,0,0,0,31230.262,10.349143,Primary or less,86,31,-63,Centre,2,1,1.8705815
1008279,0,0,0,48125.152,10.78156,Lower secondary,81,26,-92,Centre,2,0,1.1843603
1008283,0,0,0,111403.5,11.620914,University,59,4,16,Centre,2,0,0.39637515
1008321,0,0,0,38050.875,10.5466795,Upper secondary,65,10,100,Centre,1,1,1.4780384
1008334,0,0,0,72731.57,11.1945305,University,64,9,81,Centre,1,1,0.549878
1008356,0,0,0,83267.02,11.329808,Upper secondary,46,-9,81,Centre,3,0,0.5976438
1008408,1,0,1,347258.2,12.757824,University,77,22,-28,Centre,2,1,0.009892385
1008419,0,0,0,7815.3535,8.963845,Lower secondary,41,-14,-60,Centre,4,0,2.2995894
1008440,0,0,0,37420.383,10.529971,Lower secondary,55,0,0,Centre,3,1,1.9401392
1008508,0,0,0,16000.0,9.680344,Lower secondary,46,-9,81,Centre,2,0,1.382129
1008570,0,0,0,300.0,5.7037826,Upper secondary,26,-29,73,Centre,1,0,5.0585113
1008597,1,0,1,136660.84,11.825257,University,46,-9,81,Centre,2,0,0.1603527
1008613,0,0,0,62.718544,4.138657,Upper secondary,60,5,25,Centre,2,0,0.7615167
1008617,0,0,0,56372.215,10.939732,Upper secondary,43,-12,-112,Centre,1,0,2.6330776
1008625,0,0,0,4500.0,8.411833,Upper secondary,26,-29,73,Centre,1,1,5.276109
1008656,0,0,0,46281.535,10.742498,Upper secondary,88,33,65,Centre,1,0,2.4123092
1008687,0,0,0,22218.742,10.008692,Upper secondary,63,8,64,Centre,1,1,0.6810607
1008703,0,0,0,42206.65,10.650333,Upper secondary,24,-31,-63,Centre,4,1,1.2185432
1008740,1,1,1,69682.43,11.151704,University,49,-6,36,Centre,3,0,0.27647647
1008752,0,0,0,62170.766,11.037641,Upper secondary,32,-23,17,Centre,2,0,2.6342404
1008756,0,0,0,28691.36,10.264351,Lower secondary,70,15,-31,Centre,3,0,0.42256236
1008757,0,0,0,7904.704,8.975213,Primary or less,84,29,73,Centre,1,1,1.0867531
1008762,0,0,0,21521.951,9.976829,Primary or less,78,23,17,Centre,2,1,0.84866816
1008768,0,0,0,10550.0,9.263881,Lower secondary,51,-4,16,Centre,4,1,0.81826556
1008771,0,0,0,14400.0,9.574984,Primary or less,64,9,81,Centre,3,0,1.5749959
1008805,0,0,0,17540.0,9.77224,Primary or less,74,19,105,Centre,2,1,0.619135
1008824,0,0,0,24137.63,10.091527,Upper secondary,44,-11,121,Centre,3,0,5.5718446
1008825,0,0,0,102589.65,11.538492,University,60,5,25,Centre,3,1,0.28672016
1008855,0,0,0,72938.6,11.197373,Upper secondary,84,29,73,Centre,2,0,0.14844361
1008867,0,0,0,43712.613,10.685392,Upper secondary,70,15,-31,Centre,2,0,0.75058043
1008896,0,0,0,23675.322,10.072188,University,37,-18,68,Centre,2,0,2.6810513
1008913,0,0,0,45248.4,10.719923,Lower secondary,76,21,-71,Centre,2,0,0.92186654
1009007,0,0,0,50950.992,10.838619,Upper secondary,44,-11,121,Centre,4,0,1.3384036
1009080,0,0,0,56622.75,10.944166,Primary or less,85,30,-124,Centre,4,0,0.7962183
1009087,0,0,0,73168.016,11.200514,University,64,9,81,Centre,1,0,0.37041563
1009089,0,0,0,15101.562,9.622554,Primary or less,83,28,16,Centre,2,0,1.8931804
1009098,0,0,0,115684.195,11.658619,University,87,32,0,Centre,2,0,0.52532053
1009106,0,0,0,12448.403,9.429348,Primary or less,91,36,16,Centre,1,1,3.2219243
1009107,0,0,0,37632.098,10.535613,Lower secondary,56,1,1,Centre,4,0,1.4573447
1009108,0,0,0,22650.0,10.027915,Upper secondary,56,1,1,Centre,4,1,3.8765645
1009114,0,0,0,69832.766,11.153858,University,52,-3,9,Centre,4,0,1.498281
1009152,0,0,0,76803.836,11.24901,University,63,8,64,Centre,4,0,0.34303272
1009301,0,0,0,16003.338,9.6805525,Upper secondary,53,-2,4,Centre,5,1,1.3589915
1009306,0,0,0,9000.0,9.1049795,Upper secondary,45,-10,100,Centre,1,0,2.2549295
1009330,0,0,0,82880.81,11.325159,University,72,17,33,Centre,2,0,0.09227877
1009343,0,0,0,25620.68,10.151155,Lower secondary,79,24,64,Centre,2,1,0.746261
1009347,0,0,0,48948.168,10.798517,Upper secondary,70,15,-31,Centre,3,1,0.6871558
1009349,0,0,0,24893.418,10.122358,Lower secondary,83,28,16,Centre,2,0,0.55726284
1009360,0,0,0,12651.568,9.445537,Lower secondary,59,4,16,Centre,1,0,0.884932
1009365,0,0,0,34320.918,10.44351,Lower secondary,53,-2,4,Centre,3,0,1.442176
1009368,0,0,0,16509.408,9.711686,Primary or less,95,40,64,Centre,1,1,0.958145
1009373,0,0,0,39087.805,10.5735655,Upper secondary,86,31,-63,Centre,1,0,0.87283516
1009438,1,0,1,63743.04,11.062615,Upper secondary,75,20,-112,South and Islands,2,0,0.123111695
1009447,0,0,0,41309.348,10.628844,University,71,16,0,South and Islands,2,0,0.13304244
1009498,0,0,0,12500.0,9.433484,Lower secondary,23,-32,0,South and Islands,2,1,0.7848188
1009622,0,0,0,159637.14,11.980659,University,44,-11,121,South and Islands,3,0,0.3888609
1009623,0,0,0,50933.93,10.8382845,University,88,33,65,South and Islands,2,0,0.06619865
1009714,0,0,0,29612.252,10.295943,Upper secondary,58,3,9,South and Islands,4,0,0.5184319
1009733,0,0,0,68422.11,11.133451,University,51,-4,16,South and Islands,4,0,0.664009
1009754,0,0,0,39690.0,10.588855,Lower secondary,52,-3,9,South and Islands,5,0,0.6805455
1009861,0,0,0,45184.047,10.718499,University,73,18,68,South and Islands,2,1,2.3942425
1009863,0,0,0,22789.123,10.034039,Lower secondary,54,-1,1,South and Islands,4,0,4.969624
1009866,0,0,0,53903.188,10.894945,Upper secondary,68,13,-87,South and Islands,4,0,5.150227
1009882,0,0,0,9001.568,9.105154,Lower secondary,53,-2,4,South and Islands,1,0,0.26520467
1009887,0,0,0,12746.861,9.45304,Primary or less,84,29,73,South and Islands,2,0,0.15052244
1009890,0,0,0,31819.838,10.367846,Upper secondary,69,14,-60,South and Islands,4,0,0.060705792
1009899,0,0,0,17243.541,9.755193,Primary or less,72,17,33,South and Islands,1,1,0.2564374
1009915,0,0,0,49044.19,10.800477,Upper secondary,68,13,-87,South and Islands,2,1,0.13932994
1009930,0,0,0,52326.04,10.86525,Upper secondary,63,8,64,South and Islands,4,0,0.068163075
